Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
bd6c7376-0daf-8698-6e63-9a65ffe08627,1947-06-17,2016-05-16,999-65-4837,S99917376,X78858471X,Ms.,Shondra529,Evonne919,Senger904,,,S,white,nonhispanic,F,Boston  Massachusetts  US,1033 Langworth Promenade,Sudbury,Massachusetts,Middlesex County,,00000,42.432527220048854,-71.4368733754036,305712.19,598211.82,644252
dbff292b-8d76-7099-493f-936746218a7f,1965-06-10,,999-77-3501,S99912514,X17725549X,Mr.,Hollis7,Armando772,Stark857,,,M,white,nonhispanic,M,Ludlow  Massachusetts  US,435 Okuneva Trail Suite 55,Longmeadow,Massachusetts,Hampden County,25013,01106,42.05358548541596,-72.53565479546218,34282.44,270168.25,65023
5ac9f187-7e05-d988-bffe-f966b719ec8a,1964-05-20,,999-72-3134,S99940787,X76083586X,Mrs.,Shayna64,May125,Ortiz186,,Rutherford999,W,white,nonhispanic,F,Worcester  Massachusetts  US,991 Kuhn Knoll Apt 61,Eastham,Massachusetts,Barnstable County,,00000,41.84734728438924,-69.97646740720127,17027.63,1271149.97,16543
2b0da20c-c88c-8f6f-e788-db9c66029018,2020-05-01,,999-14-9810,,,,Kyung736,Myrtie622,Wiegand701,,,,white,nonhispanic,F,Brockton  Massachusetts  US,870 Hoppe Arcade,North Attleborough,Massachusetts,Bristol County,,00000,41.941122497034755,-71.37031623561909,17616.41,131.48,89918
f63e3155-2c2b-6376-40af-8a8b8ac72421,1965-11-08,2015-05-22,999-94-1621,S99934900,X39557092X,Mrs.,Lin401,Teisha100,MacGyver246,,O'Reilly797,D,white,nonhispanic,F,Millbury  Massachusetts  US,455 Mosciski Divide Apt 56,Dudley,Massachusetts,Worcester County,,00000,42.04392318810158,-71.9252289818963,177098.66,723200.99,31163
89f7a06a-884c-1d38-4594-32e09f7f7d7f,2002-04-07,,999-94-8279,S99999088,X72426790X,Mr.,Edgardo196,,Will178,,,,white,nonhispanic,M,Athens  Athens Prefecture  GR,246 Dickens Frontage road,Waltham,Massachusetts,Middlesex County,25017,02451,42.4217729962774,-71.27747334576925,6474.71,116993.48,7980
84ff09e9-8134-1046-bbf4-f2496b716bd4,1968-06-21,,999-36-6599,S99934767,X24349202X,Mr.,Malcom15,,Jacobs452,,,W,black,nonhispanic,M,Plymouth  Massachusetts  US,174 Harris Drive Apt 71,Revere,Massachusetts,Suffolk County,25025,02151,42.400203132900806,-71.0220431423967,174989.64,53996.15,47913
e61e8884-4a52-f027-92d7-c87c2c048491,1974-06-24,,999-11-9489,S99993820,X70562875X,Mr.,Denver542,Arlen68,Pfannerstill264,,,W,white,nonhispanic,M,Stoughton  Massachusetts  US,281 Runte Meadow Unit 75,Boston,Massachusetts,Suffolk County,25025,02134,42.328751301058425,-71.00697793592354,10588.22,205349.23,16257
b08cee5c-5ab5-0f88-e1a1-d14bb2dc2f3a,2009-10-08,,999-21-7365,S99997552,,,Hailey792,Mistie167,Thiel172,,,,white,nonhispanic,F,Fall River  Massachusetts  US,106 McKenzie Mews Suite 47,Tewksbury,Massachusetts,Middlesex County,,00000,42.589403770463385,-71.263983258536,43720.12,76021.14,53955
6bac0f95-b2ca-7321-ee8e-37d9a6bcdf33,2007-08-16,,999-30-5468,S99926650,,Ms.,Augustina561,,Barton704,,,,asian,nonhispanic,F,Deerfield  Massachusetts  US,640 McLaughlin Trace Apt 66,Needham,Massachusetts,Norfolk County,25021,02492,42.33052913786934,-71.2684222478116,76883.63,136559.46,199681
3cc27339-d792-b0bd-f1dc-888898647f1a,1933-07-07,2015-03-18,999-87-2444,S99918831,X15920742X,Mr.,Ryan260,Kory651,Hackett68,,,S,black,nonhispanic,M,New Bedford  Massachusetts  US,757 Kirlin Passage Apt 18,Williamstown,Massachusetts,Berkshire County,25003,01267,42.64638614313629,-73.24835309997891,260673.10,982593.71,28314
e1fb49fd-6477-083d-f279-9e8a0c0794dc,1967-02-09,,999-76-2160,S99924044,X5046168X,Mr.,Clint766,,Toy286,,,M,black,nonhispanic,M,Springfield  Massachusetts  US,540 Howell Forge,Springfield,Massachusetts,Hampden County,25013,01128,42.15572028781013,-72.60508823822751,16552.75,217538.52,1472
249c551f-f946-51e9-d74a-cd711cf8db8b,1965-11-08,,999-62-4867,S99920921,X40143178X,Mrs.,Lynetta635,Michell380,Towne435,,Botsford977,D,white,nonhispanic,F,Everett  Massachusetts  US,473 Mann Ferry,Dudley,Massachusetts,Worcester County,,00000,42.07003557496886,-71.9532304022895,290532.52,818985.71,31163
f01a19dd-9fe3-3f71-a7ad-c14138167c72,1951-03-19,,999-81-5469,S99942479,X80560039X,Ms.,Ana María762,Pilar644,Figueroa648,,,S,white,hispanic,F,Santiago  Santiago Province  CL,128 Bogan Tunnel Unit 39,Lawrence,Massachusetts,Essex County,25009,01841,42.755756994786836,-71.16206307039607,288045.89,579681.95,29807
eb47d03a-e75d-4393-4c4e-a3e07fbdcb51,1970-01-15,,999-23-1833,S99916055,X85817166X,Mrs.,Sherrill767,Annalisa973,Feeney44,,Pouros728,D,hawaiian,nonhispanic,F,Newton  Massachusetts  US,350 Wuckert Branch,Boston,Massachusetts,Suffolk County,25025,02122,42.32425740237251,-71.05299116774586,26098.05,1313413.92,22795
cd104b21-de19-c7f5-dc83-cb919d137d59,1962-07-28,,999-87-1332,S99978673,X45205390X,Mr.,Milan77,Gilberto712,Stokes453,,,D,black,nonhispanic,M,Plymouth  Massachusetts  US,534 Grimes Camp Suite 47,Mansfield,Massachusetts,Bristol County,,00000,42.0308482655502,-71.1742498907796,166637.81,653184.12,24086
900dbd89-784a-cb9d-3b6e-0626a0c90184,1958-05-04,,999-48-6647,S99988085,X37071824X,Mrs.,Adrian111,Flavia315,Dietrich576,,Bins636,M,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,522 Herman Green Suite 3,Waltham,Massachusetts,Middlesex County,25017,02451,42.40176049297326,-71.19442578940391,1142452.94,561392.51,104356
5fd24c22-9fa3-357d-09d1-25313ac59127,1947-06-17,2022-10-11,999-32-3290,S99969794,X46341179X,Ms.,Prudence900,Heidy529,Buckridge80,,,S,white,nonhispanic,F,Wayland  Massachusetts  US,450 Mante Frontage road,Sudbury,Massachusetts,Middlesex County,,00000,42.40114872155071,-71.38318018763655,346865.90,1375961.28,644252
30f5cf4f-cd9c-bd81-bb56-f5f8964848b4,1940-10-14,2002-09-22,999-36-8441,S99914039,X71911365X,Mr.,Roderick835,Will178,Auer97,,,D,white,nonhispanic,M,Arlington  Massachusetts  US,1037 Renner Vale,Beverly,Massachusetts,Essex County,25009,01915,42.58945100275225,-70.87813258828638,262104.68,1201508.28,29714
d302827a-17e1-f366-ba17-81785fcaa8e4,1933-07-07,2016-12-31,999-56-7800,S99998909,X66677303X,Mr.,Rhett759,,Lowe577,,,S,black,nonhispanic,M,Freetown  Massachusetts  US,150 Harvey Bridge,Williamstown,Massachusetts,Berkshire County,25003,01267,42.70653425618677,-73.23906320385865,204955.49,778356.02,28314
d0a7b260-23f6-00c1-b51c-6ce97522ed14,1947-06-17,,999-23-8989,S99996721,X57557943X,Ms.,Hang682,Bebe406,Gottlieb798,,,S,white,nonhispanic,F,Barnstable  Massachusetts  US,1098 Altenwerth Lock,Sudbury,Massachusetts,Middlesex County,,00000,42.41110842522082,-71.3802829337241,256235.69,570559.09,644252
d17dd5b1-e5c5-cb13-8678-775d261dd54a,1933-07-07,1984-12-13,999-78-7161,S99947363,X8180655X,Mr.,Shawn523,Grady603,Keebler762,,,S,black,nonhispanic,M,Northborough  Massachusetts  US,798 Gleason Dam,Williamstown,Massachusetts,Berkshire County,25003,01267,42.70925504373476,-73.28834887100224,113399.10,110015.90,28314
cd439c9e-3eee-f045-eb92-97865254b509,1940-10-14,2002-10-29,999-84-8894,S99956961,X26311919X,Mr.,Sammy219,Troy560,Moen819,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,674 Roberts Ville,Beverly,Massachusetts,Essex County,25009,01915,42.5845300930701,-70.88937575946036,201154.78,130331.01,29714
98127785-2c2e-a1f9-fc2e-71302613e39a,1940-10-14,,999-25-3798,S99929188,X69331639X,Mr.,Pete38,Sydney660,Kirlin939,,,S,white,nonhispanic,M,Braintree  Massachusetts  US,1077 Rohan Skyway Unit 32,Beverly,Massachusetts,Essex County,25009,01915,42.50987422944397,-70.88615335211351,200346.56,877525.86,29714
1d25b241-d67c-8374-d746-540cbcba1522,1933-07-07,2017-02-17,999-93-3255,S99957714,X72878072X,Mr.,Alonzo487,,Prohaska837,,,M,black,nonhispanic,M,Holden  Massachusetts  US,369 Weissnat Approach Suite 2,Williamstown,Massachusetts,Berkshire County,25003,01267,42.676340431318266,-73.28242724824094,331721.31,935732.88,28314
07651b8b-b567-4970-e0de-5b9b71fc443e,1933-07-07,2017-07-27,999-59-9060,S99940589,X29446346X,Mr.,Lupe126,Mike230,Weissnat378,,,M,black,nonhispanic,M,Malden  Massachusetts  US,229 Harber Gardens,Williamstown,Massachusetts,Berkshire County,25003,01267,42.68669941604536,-73.18637153611674,206691.36,251536.16,28314
348e4f5c-017f-9ee0-19c6-c07e70385de7,1933-07-07,,999-42-1098,S99974125,X82730593X,Mr.,Harley673,Bobby524,Abernathy524,,,M,black,nonhispanic,M,Waltham  Massachusetts  US,305 Keebler Tunnel Suite 65,Williamstown,Massachusetts,Berkshire County,25003,01267,42.6768238520582,-73.22761346072825,213818.78,1249534.77,28314
